,StnPres,SeaPres,Temperaure,Td dew point,RH,WS,WD,WSGus,WDGus,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,power(KWH),solarirrandance,month,date,hour
2017/6/24 08:00,1005.2,1008.2,29.1,25.4,81,3.9,180,8,170,0,0,0.7,1.16,12,,7,285,207.0366715,6,24,8
2017/6/24 09:00,1005.2,1008.2,29.4,25,77,4.9,180,10.9,180,0,0,0.3,1.01,15,,7,293,313.1221457,6,24,9
2017/6/24 10:00,1004.9,1007.9,29.5,25.4,79,5.6,200,11.2,180,0,0,0.3,1.31,,,,442,671.1942407,6,24,10
2017/6/24 11:00,1004.6,1007.6,30.8,25.1,72,7.1,220,12.1,220,0,0,0.8,2.62,15,,5,912,650.5424856,6,24,11
2017/6/24 12:00,1004.3,1007.3,30.8,25.2,72,5.4,220,12.6,230,0,0,1,3.29,,,,874,737.6967073,6,24,12
2017/6/24 13:00,1003.9,1006.9,30.8,26.1,76,7.2,230,13.2,230,0,0,1,3.5,,,,996,697.8805823,6,24,13
2017/6/24 14:00,1003.5,1006.5,30,25.9,79,7,240,11,240,0,0,1,3.08,15,,5,962,579.7255267,6,24,14
2017/6/24 15:00,1002.9,1005.9,30,25.1,75,7.6,240,10.2,220,0,0,1,2.64,,,,830,420.2414882,6,24,15
2017/6/24 16:00,1003,1006,30.1,24.8,73,4.3,220,10,250,0,0,1,2.04,,,,610,206.8701182,6,24,16
2017/6/24 17:00,1003.5,1006.5,29.8,24.8,75,5.3,220,10.8,220,0,0,0.9,1.01,15,,8,288,83.6838184,6,24,17
2017/6/24 18:00,1003.3,1006.3,29.3,25,78,4.2,180,8.7,230,0,0,0,0.37,,,,100,12.04501572,6,24,18
2017/6/25 06:00,1003.9,1006.9,27.8,23.2,76,3.4,140,7.6,130,0,0,0.1,0,,,,6,93.24680292,6,25,6
2017/6/25 07:00,1004.3,1007.3,28.7,23.6,74,2.3,140,8.1,160,0,0,0.8,0.59,,,,104,223.1723117,6,25,7
2017/6/25 08:00,1004.5,1007.5,29.4,24.3,74,5,180,9.1,150,0,0,0.7,0.95,30,,7,310,347.9605673,6,25,8
2017/6/25 09:00,1005,1008,30.1,24.5,72,5.5,190,10.8,190,0,0,0.8,1.79,30,,8,492,562.1960986,6,25,9
2017/6/25 10:00,1005.3,1008.3,31.4,24.6,67,5,200,11.3,180,0,0,0.9,2.6,,,,782,711.4494117,6,25,10
2017/6/25 11:00,1005.2,1008.2,31.3,24.2,66,6.8,220,13.1,230,0,0,1,3.31,25,,6,966,762.1352375,6,25,11
2017/6/25 12:00,1004.9,1007.9,31,24.6,69,6.3,220,13.1,230,0,0,1,3.43,,,,1016,728.8275873,6,25,12
2017/6/25 13:00,1004.6,1007.6,31.3,25.4,71,6,220,12.3,230,0,0,1,3.15,,,,992,674.1307975,6,25,13
2017/6/25 14:00,1004,1007,31.7,25,68,4.5,210,11.9,220,0,0,1,3,25,,6,932,505.0572672,6,25,14
2017/6/25 15:00,1003.9,1006.9,30.7,25.4,73,6.7,230,12.1,220,0,0,1,2.51,,,,732,339.0156028,6,25,15
2017/6/25 16:00,1003.7,1006.7,30.4,25.2,74,5.1,210,12.1,220,0,0,0.6,1.52,,,,490,195.2909234,6,25,16
2017/6/25 17:00,1003.6,1006.6,30.1,24.5,72,5.5,200,11.7,200,0,0,0,0.91,25,,7,270,87.92687512,6,25,17
2017/6/25 18:00,1003.9,1006.9,29.6,24.1,72,5.7,190,10,190,0,0,0,0.41,,,,108,13.31059796,6,25,18
2017/6/26 06:00,1006,1009.1,27.8,24.2,81,4.3,150,7.8,160,0,0,0,0,,,,,70.17822269,6,26,6
2017/6/26 07:00,1006.1,1009.1,28.6,24.5,79,5,160,9.9,180,0,0,0.8,0.55,,,,66,213.8251995,6,26,7
2017/6/26 08:00,1006.7,1009.7,29.6,24.4,74,5.3,170,9.9,160,0,0,1,1.2,30,,4,290,308.8542215,6,26,8
2017/6/26 09:00,1006.5,1009.5,30.4,24.7,72,6.1,180,11.6,180,0,0,1,1.42,30,,5,438,512.4390974,6,26,9
2017/6/26 10:00,1006.4,1009.4,31.1,24.6,68,4.8,190,10.6,190,0,0,0.8,2,,,,710,597.3232143,6,26,10
2017/6/26 11:00,1006.5,1009.5,31.3,25.3,71,8.1,230,11.7,220,0,0,0.9,3.2,25,,4,880,788.8897021,6,26,11
2017/6/26 12:00,1006.1,1009.1,31.6,24.7,67,4.7,200,11.7,220,0,0,1,3.56,,,,990,773.6820317,6,26,12
2017/6/26 13:00,1005.6,1008.6,31.9,25,67,5.6,210,12.6,210,0,0,1,3.21,,,,988,728.4653421,6,26,13
2017/6/26 14:00,1005.7,1008.7,31,25.5,73,7.6,220,13.9,230,0,0,1,3.24,20,,7,960,587.0825678,6,26,14
2017/6/26 15:00,1004.9,1007.9,30.5,25.5,75,5.1,210,13.4,240,0,0,1,2.73,,,,822,460.7670708,6,26,15
2017/6/26 16:00,1005.4,1008.4,30.7,25.5,74,6.1,220,13.4,230,0,0,1,2.25,,,,742,247.6744638,6,26,16
2017/6/26 17:00,1005.3,1008.3,30.4,24.5,71,5.8,190,11.9,240,0,0,1,1.39,25,,7,344,82.08716986,6,26,17
2017/6/26 18:00,1005.4,1008.4,30.2,24.5,72,6.1,180,10.4,190,0,0,0.3,0.46,,,,94,16.31427859,6,26,18
2017/6/27 06:00,1006.9,1010,27.6,24.7,84,4.7,150,7.3,140,0,0,0,0,,,,,76.71833665,6,27,6
2017/6/27 07:00,1007.2,1010.3,28.2,24.9,82,4,160,7.3,170,0,0,0.2,0.56,,,,88,167.6895828,6,27,7
2017/6/27 08:00,1007.8,1010.8,29.3,25.2,79,4.8,170,8.9,170,0,0,0.7,1.02,16,,7,224,316.1168051,6,27,8
2017/6/27 09:00,1007.9,1010.9,30.3,25.5,76,4.7,190,9.4,170,0,0,0.8,1.97,16,,6,322,253.1169902,6,27,9
2017/6/27 10:00,1008,1011,29.1,25.4,81,5.7,220,11,230,0,0,0.3,1.25,,,,680,643.1367246,6,27,10
2017/6/27 11:00,1007.7,1010.7,31.6,25.6,71,2.9,200,9.4,230,0,0,0.7,2.26,16,,5,850,760.4717982,6,27,11
2017/6/27 12:00,1007.3,1010.3,30.8,26,76,6.8,230,9.8,250,0,0,0.7,2.68,,,,990,774.7642141,6,27,12
2017/6/27 13:00,1007.1,1010.1,31.1,25.8,74,6.6,230,10.1,240,0,0,1,3.51,,,,988,730.2695752,6,27,13
2017/6/27 14:00,1006.6,1009.6,31.1,26.1,75,6.3,240,10,240,0,0,1,3.31,16,,4,920,607.559924,6,27,14
2017/6/27 15:00,1006.4,1009.4,30.4,26.1,78,6,250,9.8,230,0,0,1,2.9,,,,822,456.4257805,6,27,15
2017/6/27 16:00,1006.7,1009.7,30.1,25.8,78,6.4,250,8.8,260,0,0,1,2.24,,,,630,291.5997474,6,27,16
2017/6/27 17:00,1006.4,1009.4,30.3,25.8,77,3.5,230,7.8,250,0,0,1,1.56,16,,6,403,115.0435519,6,27,17
2017/6/27 18:00,1006.7,1009.7,30.1,25.3,76,3.7,240,5.6,240,0,0,1,0.73,,,,134,8.668239386,6,27,18
2017/6/28 06:00,1008,1011.1,27.8,25.5,87,2,160,4.3,190,0,0,0,0,,,,,90.98743914,6,28,6
2017/6/28 07:00,1008,1011.1,28.3,25.4,84,1.6,160,3.2,160,0,0,0,0.4,,,,104,262.1609828,6,28,7
2017/6/28 08:00,1007.9,1010.9,29.3,26.1,83,1.9,230,4.3,270,0,0,0.3,1.19,15,,6,372,437.9111863,6,28,8
2017/6/28 09:00,1008,1011,29.1,25.2,80,3.3,250,5.6,280,0,0,0.1,0.73,15,,8,568,587.9008524,6,28,9
2017/6/28 10:00,1008.1,1011.1,29.9,25.2,76,3.9,270,7,280,0,0,0.6,1.96,,,,804,686.8462951,6,28,10
2017/6/28 11:00,1008.3,1011.3,30.4,24.8,72,4.8,270,6.8,260,0,0,1,3.21,20,,2,920,773.3279994,6,28,11
2017/6/28 12:00,1008.3,1011.3,31,25.2,71,2.3,280,6.9,280,0,0,1,3.6,,,,1010,782.8288445,6,28,12
2017/6/28 13:00,1008.1,1011.1,30.8,25,71,3.3,260,6.9,270,0,0,1,3.6,,,,1020,715.1905345,6,28,13
2017/6/28 14:00,1007.3,1010.3,31.3,25.1,70,3.3,270,6,290,0,0,1,3.22,20,,1,960,586.9827849,6,28,14
2017/6/28 15:00,1007.3,1010.3,31.3,25.1,70,2.9,260,6.4,280,0,0,1,2.81,,,,822,441.8086203,6,28,15
2017/6/28 16:00,1006.8,1009.8,30.5,24.7,71,3.7,270,6,260,0,0,1,2.16,,,,620,270.8947838,6,28,16
2017/6/28 17:00,1006.8,1009.8,30.4,25.2,74,4,250,6,250,0,0,1,1.47,20,,1,370,107.6411928,6,28,17
2017/6/28 18:00,1007.2,1010.2,30.2,25.3,75,3.3,240,5.6,250,0,0,1,0.73,,,,120,12.91100351,6,28,18
2017/6/29 06:00,1007.7,1010.8,27.4,24.8,86,0.6,140,2,120,0,0,0,0,,,,2,103.6615574,6,29,6
2017/6/29 07:00,1008.3,1011.4,28.1,25.2,84,1.2,280,2.3,270,0,0,0,0.09,,,,136,123.7747412,6,29,7
2017/6/29 08:00,1008.6,1011.6,29.7,26.3,82,1.3,330,2.7,320,0,0,0.5,0.93,10,,5,168,313.8743014,6,29,8
2017/6/29 09:00,1008.7,1011.7,30.1,24.5,72,2.5,320,4.1,310,0,0,0.9,1.88,15,,4,444,426.3623882,6,29,9
2017/6/29 10:00,1008.4,1011.4,29.9,25.5,77,3.7,310,6.3,310,0,0,0.9,2.54,,,,588,708.029746,6,29,10
2017/6/29 11:00,1008.2,1011.2,30.1,24.3,71,2.7,290,5.8,310,0,0,1,2.97,20,,2,906,768.2263081,6,29,11
2017/6/29 12:00,1007.9,1010.9,30.9,24.6,69,2.9,300,6.5,320,0,0,1,3.47,,,,996,770.2230319,6,29,12
2017/6/29 13:00,1007.6,1010.6,30.7,24.3,69,3.5,300,6,320,0,0,1,3.6,,,,990,711.5110974,6,29,13
2017/6/29 14:00,1007.3,1010.3,31.2,25.1,70,3.9,310,7.8,310,0,0,1,3.14,20,,1,946,580.6957223,6,29,14
2017/6/29 15:00,1006.3,1009.3,30.2,25,74,4.5,300,7.2,300,0,0,1,2.79,,,,812,442.7378698,6,29,15
2017/6/29 16:00,1006.3,1009.3,31,24.3,68,2.5,300,7.4,300,0,0,1,2.15,,,,628,300.7971842,6,29,16
2017/6/29 17:00,1006.7,1009.7,30.7,24.3,69,1.5,220,5.1,310,0,0,1,1.59,20,,6,426,143.4265152,6,29,17
2017/6/29 18:00,1006.7,1009.7,30.4,24.3,70,3.1,240,5,240,0,0,0.2,0.71,,,,200,28.69015239,6,29,18
2017/6/30 06:00,1006.8,1009.9,27.3,21.7,72,0.9,40,1.8,130,0,0,0.2,0,,,,,83.20233402,6,30,6
2017/6/30 07:00,1007.3,1010.3,28.9,22.7,69,0.6,350,2.1,30,0,0,1,0.54,,,,86,218.1477848,6,30,7
2017/6/30 08:00,1007.3,1010.3,30.4,22.5,63,0.9,350,2,10,0,0,1,1.28,15,,2,298,388.1761265,6,30,8
2017/6/30 09:00,1007.3,1010.3,31.5,23.4,62,1.5,340,3,320,0,0,1,1.93,15,,2,548,536.8993551,6,30,9
2017/6/30 10:00,1007.2,1010.2,32.4,23.5,60,2.5,310,4.7,270,0,0,1,2.58,,,,732,666.8292065,6,30,10
2017/6/30 11:00,1006.8,1009.8,31.8,23.4,61,3.1,290,5.7,290,0,0,1,3.04,10,,2,882,732.2434374,6,30,11
2017/6/30 12:00,1006.5,1009.5,31.9,23.6,62,4.8,310,7,310,0,0,1,3.32,,,,954,665.3887703,6,30,12
2017/6/30 13:00,1005.9,1008.9,31.9,24.4,65,4.6,310,7.7,300,0,0,1,3.46,,,,962,667.9610889,6,30,13
2017/6/30 14:00,1005.5,1008.5,30.5,24.4,70,5.8,300,8.8,290,0,0,1,3.01,15,,2,934,580.2176626,6,30,14
2017/6/30 15:00,1005.3,1008.3,31,25.6,73,5.7,310,9.6,310,0,0,1,2.75,,,,818,428.5388247,6,30,15
2017/6/30 16:00,1005.4,1008.4,31.4,25.6,71,4.4,320,8.9,320,0,0,1,2.08,,,,606,311.0774974,6,30,16
2017/6/30 17:00,1005.5,1008.5,31.6,25.2,69,4.3,330,7.3,340,0,0,0.7,1.42,15,,5,450,93.42635429,6,30,17
2017/6/30 18:00,1007.3,1010.4,24,21.4,85,8.2,190,13.4,200,3,0.3,0.3,0.52,,,,130,0.316204928,6,30,18
2017/7/1 06:00,1005.9,1009,27.4,23.8,81,0.5,90,1.6,130,0,0,0.4,0,,,,,75.43480724,7,1,6
2017/7/1 07:00,1006.1,1009.1,29,24.2,75,2.5,110,3.9,110,0,0,1,0.73,,,,67,230.8950726,7,1,7
2017/7/1 08:00,1006.2,1009.2,30.2,25.2,75,2,130,5.6,130,0,0,1,1.4,30,,3,310,423.9634659,7,1,8
2017/7/1 09:00,1006.3,1009.3,31.1,24.4,68,2.1,180,6.9,200,0,0,1,2.12,30,,2,585,592.1514134,7,1,9
2017/7/1 10:00,1005.7,1008.7,31.6,24,64,2.8,190,6.1,170,0,0,1,2.77,,,,784,713.3357592,7,1,10
2017/7/1 11:00,1005.5,1008.5,31.7,25.4,69,3.2,250,6.5,270,0,0,0.9,3.12,30,,5,920,748.6105576,7,1,11
2017/7/1 12:00,1005.5,1008.5,31.3,25.2,70,4.9,250,7.4,260,0,0,1,3.15,,,,952,777.8413069,7,1,12
2017/7/1 13:00,1004.9,1007.9,31.3,25.2,70,5.2,240,8.3,260,0,0,1,3.42,,,,996,645.8814663,7,1,13
2017/7/1 14:00,1004.8,1007.8,31.3,25.6,72,5.1,240,8.9,250,0,0,1,2.98,25,,2,862,418.4844138,7,1,14
2017/7/1 15:00,1004.7,1007.7,30.4,25.5,75,7,250,10.3,250,0,0,0.6,1.96,,,,578,78.57888953,7,1,15
2017/7/1 16:00,1004.3,1007.3,29.9,25.9,79,5.1,250,8.9,250,0,0,0.1,0.51,,,,96,165.5255881,7,1,16
2017/7/1 17:00,1004.6,1007.6,30.2,25.9,78,5.2,230,9.4,230,0,0,0.3,0.95,15,,7,230,52.66105722,7,1,17
2017/7/1 18:00,1006,1009.1,27.3,22.5,75,4.7,120,11.9,130,0,0,0,0.28,,,,66,1.70381411,7,1,18
2017/7/2 06:00,1006,1009.1,26.6,22.1,76,2.4,120,5.6,140,0,0,0.5,0,,,,,78.53883921,7,2,6
2017/7/2 07:00,1006.1,1009.1,28.7,22.8,70,2.6,120,4.5,140,0,0,1,0.67,,,,64,235.3191485,7,2,7
2017/7/2 08:00,1006.4,1009.4,30.3,23.6,67,1.9,130,4.6,110,0,0,1,1.4,30,,1,318,427.5479145,7,2,8
2017/7/2 09:00,1006.2,1009.2,31.1,24,66,1.9,180,5.9,150,0,0,1,2.12,30,,1,584,591.8776828,7,2,9
2017/7/2 10:00,1006.1,1009.1,31.9,24.2,64,3.1,170,6.8,190,0,0,1,2.85,,,,788,718.9715047,7,2,10
2017/7/2 11:00,1006.2,1009.2,31.2,25.4,71,4,270,6.5,270,0,0,0.6,2.29,25,,5,916,788.3820458,7,2,11
2017/7/2 12:00,1005.8,1008.8,31.3,25.6,72,5.2,270,8.9,270,0,0,0.8,3.19,,,,1002,791.6548001,7,2,12
2017/7/2 13:00,1005.5,1008.5,30.7,25.2,73,4.9,240,9.1,270,0,0,0.7,2.75,,,,1004,777.079866,7,2,13
2017/7/2 14:00,1004.8,1007.8,30.9,25.8,74,5,270,10,250,0,0,0.8,2.7,25,,2,1002,435.9394022,7,2,14
2017/7/2 15:00,1004.6,1007.6,29.5,24.9,76,5.3,250,8.6,270,0,0,0.5,1.78,,,,586,43.08120325,7,2,15
2017/7/2 16:00,1004.3,1007.3,29.3,25.1,78,2.5,280,6.7,250,0,0,0,0.02,,,,38,52.62214331,7,2,16
2017/7/2 17:00,1004.6,1007.6,29.5,25.5,79,2.5,340,4.4,310,0,0,0,0.13,20,,9,48,36.08170978,7,2,17
2017/7/2 18:00,1005.7,1008.8,27.6,23.7,79,2.8,120,6.8,120,0,0,0,0,,,,34,11.60936676,7,2,18
2017/7/3 06:00,1005.3,1008.4,26.8,22.5,77,2.4,130,6,120,0,0,0.4,0,,,,,81.97669856,7,3,6
2017/7/3 07:00,1005.3,1008.3,28.7,23.5,74,2.2,130,5.1,140,0,0,1,0.66,,,,70,235.3566007,7,3,7
2017/7/3 08:00,1005.6,1008.6,30.5,24,68,2.8,170,5.3,140,0,0,1,1.41,25,,3,318,425.8751473,7,3,8
2017/7/3 09:00,1005.8,1008.8,30.3,24.8,72,3.1,220,6.7,190,0,0,1,2.12,25,,3,582,603.7080815,7,3,9
2017/7/3 10:00,1006.1,1009.1,31,24.4,68,4.3,240,6.5,250,0,0,0.9,2.26,,,,798,727.2884019,7,3,10
2017/7/3 11:00,1006.2,1009.2,31,24.1,67,4.2,240,6.8,240,0,0,1,3.25,18,,4,938,791.9639902,7,3,11
2017/7/3 12:00,1005.9,1008.9,31.6,24.8,67,4.9,240,7.5,260,0,0,1,3.6,,,,1010,796.0586061,7,3,12
2017/7/3 13:00,1005.4,1008.4,31.6,24.9,68,5.4,250,9.4,270,0,0,1,3.6,,,,1028,727.4646876,7,3,13
2017/7/3 14:00,1004.9,1007.9,31.3,25.1,70,5.5,250,9.4,260,0,0,1,3.21,18,,2,968,602.7401921,7,3,14
2017/7/3 15:00,1004.4,1007.4,30.8,25.8,75,5.5,250,9.4,260,0,0,1,2.79,,,,834,456.6212643,7,3,15
2017/7/3 16:00,1004.2,1007.2,30.6,25.5,74,4.8,240,8.2,240,0,0,1,2.2,,,,638,307.8804666,7,3,16
2017/7/3 17:00,1004.8,1007.8,31,25.9,74,3.3,250,7.1,270,0,0,1,1.57,16,,6,422,197.8555532,7,3,17
2017/7/3 18:00,1005.8,1008.8,30.4,25.4,75,2.9,230,6.4,270,0,0,1,0.99,,,,278,51.20353069,7,3,18
2017/7/4 06:00,1007,1010.1,28,23.2,75,2.1,130,3.6,140,0,0,0.2,0,,,,,71.2104758,7,4,6
2017/7/4 07:00,1007.4,1010.4,29.2,24.3,75,2,130,3.9,160,0,0,1,0.55,,,,60,230.002703,7,4,7
2017/7/4 08:00,1008,1011,30.5,25.2,73,1.6,130,4.3,170,0,0,1,1.26,25,,2,310,426.0410265,7,4,8
